TIME_OF_RECORDING,TILT_ANGLE,INITIAL_VELOCITY,FINAL_VELOCITY,ACCLERATION,TILT_THRESHOLD,SPEED_LIMIT,sudden_acceleration,SUDDEN_STOP,EXCESS_BIKE_TILT,RESULT,RESULT2
2017-11-18 09:00:28.687105,1.08,60,60,0,0.0179970005,0,0,0,0,0,0
2017-11-18 09:00:28.687105,46.92,102,102,0,0.4599549064,1,0,0,0,0,0.25
2017-11-18 09:00:28.687105,42.92,102,86,-12,0.4207430644,1,0,0,0,0,0.25
2017-11-18 09:00:28.687105,34.92,62,62,0,0.5631349782,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,60,54,-4.5,0.2819530078,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.92,48,47,-0.75,0.0399916684,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,47,47,0,0.0229738354,0,0,0,0,0,0
2017-11-18 09:00:28.687105,13.92,47,47,0,0.2961072112,0,0,0,0,0,0
2017-11-18 09:00:28.687105,12.92,47,47,0,0.2748351415,0,0,0,0,0,0
2017-11-18 09:00:28.687105,10.92,45,45,0,0.2426127527,0,0,0,0,0,0
2017-11-18 09:00:28.687105,4.08,45,45,0,0.090646523,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,45,45,0,0.0462119529,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,37,35,-1.5,0.0291813024,0,0,0,0,0,0
2017-11-18 09:00:28.687105,27.08,35,35,0,0.7734932876,0,0,0,0,0,0
2017-11-18 09:00:28.687105,57.08,35,35,0,1.6303913168,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,35,39,3,0.030848329,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,57,59,1.5,0.0364848272,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.92,0,0,0,192,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,2.08,0,0,0,208,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,2.08,18,48,22.5,0.1154913937,0,0,0,0,0,0
2017-11-18 09:00:28.687105,62.92,49,50,0.75,1.2838196286,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,40,32,-6,0.447888028,0,0,0,0,0,0
2017-11-18 09:00:28.687105,57.08,0,0,0,5708,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,4.92,4,20,12,1.2269326683,0,0,0,0,0,0
2017-11-18 09:00:28.687105,3.92,23,23,0,0.1703607127,0,0,0,0,0,0
2017-11-18 09:00:28.687105,33.92,23,27,3,1.4741416775,0,0,0,0,0,0
2017-11-18 09:00:28.687105,19.92,17,11,-4.5,1.1710758377,0,0,0,0,0,0
2017-11-18 09:00:28.687105,50.08,11,11,0,4.5485921889,0,0,0,1,1,0.25
2017-11-18 09:00:28.687105,19.08,11,11,0,1.7329700272,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.92,21,24,2.25,0.0913850547,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,10,10,0,0.1078921079,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,20,22,1.5,0.0539730135,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.92,22,22,0,0.0417991822,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,15,15,0,0.071952032,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,29,26,-2.25,0.0372285419,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,14,15,0.75,0.0770877944,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,25,19,-4.5,0.0831667333,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,27,39,9,0.0770085154,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.92,44,44,0,0.0209043399,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.08,44,44,0,0.0018177687,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,42,42,0,0.0257081647,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,42,42,0,0.0257081647,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,42,42,0,0.0257081647,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,42,41,-0.75,0.0257081647,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,33,33,0,0.0327173584,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,33,33,0,0.0327173584,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,33,37,3,0.0327173584,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,37,37,0,0.0291813024,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,37,37,0,0.0291813024,0,0,0,0,0,0
2017-11-18 09:00:28.687105,22.92,37,37,0,0.6192920832,0,0,0,0,0,0
2017-11-18 09:00:28.687105,23.92,37,37,0,0.6463118076,0,0,0,0,0,0
2017-11-18 09:00:28.687105,26.92,30,30,0,0.8970343219,0,0,0,0,0,0
2017-11-18 09:00:28.687105,36.92,30,28,-1.5,1.2302565811,0,0,0,0,0,0
2017-11-18 09:00:28.687105,44.92,27,27,0,1.6630877453,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.92,40,43,2.25,0.1479630092,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,8.08,44,44,0,0.1835946376,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.08,44,43,-0.75,0.3653715065,0,1,0,0,1,0.25
2017-11-18 09:00:28.687105,54.08,0,23,17.25,5408,0,1,0,1,1,0.5
2017-11-18 09:00:28.687105,5.08,47,47,0,0.1080621144,0,0,0,0,0,0
2017-11-18 09:00:28.687105,6.92,47,55,6,0.1472027228,0,0,0,0,0,0
2017-11-18 09:00:28.687105,9.92,60,58,-1.5,0.1653057824,0,0,0,0,0,0
2017-11-18 09:00:28.687105,11.92,54,55,0.75,0.2206998704,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,56,54,-1.5,0.3020889127,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,53,51,-1.5,0.3191850594,0,0,0,0,0,0
2017-11-18 09:00:28.687105,19.92,50,50,0,0.3983203359,0,0,0,0,0,0
2017-11-18 09:00:28.687105,32.92,50,50,0,0.6582683463,0,0,0,0,0,0
2017-11-18 09:00:28.687105,40.92,50,49,-0.75,0.8182363527,0,0,0,0,0,0
2017-11-18 09:00:28.687105,40.92,45,44,-0.75,0.9091313042,0,0,0,0,0,0
2017-11-18 09:00:28.687105,42.92,40,37,-2.25,1.072731817,0,0,0,0,0,0
2017-11-18 09:00:28.687105,43.92,34,34,0,1.2913848868,0,0,0,0,0,0
2017-11-18 09:00:28.687105,8.92,34,32,-1.5,0.2622758012,0,0,0,0,0,0
2017-11-18 09:00:28.687105,42.08,38,46,6,1.107077085,0,0,0,0,0,0
2017-11-18 09:00:28.687105,57.08,52,53,0.75,1.0974812536,0,0,0,0,0,0
2017-11-18 09:00:28.687105,57.08,53,53,0,1.0767779664,0,0,0,0,0,0
2017-11-18 09:00:28.687105,56.08,53,40,-9.75,1.0579136012,0,0,0,0,0,0
2017-11-18 09:00:28.687105,40.08,0,0,0,4008,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,49.08,0,0,0,4908,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,51.08,0,0,0,5108,0,0,1,1,1,0.5
2017-11-18 09:00:28.687105,48.08,11,14,2.25,4.3669391462,0,0,0,1,1,0.25
2017-11-18 09:00:28.687105,27.08,21,27,4.5,1.2889100428,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.92,38,40,1.5,0.076821889,0,0,0,0,0,0
2017-11-18 09:00:28.687105,13.92,40,41,0.75,0.3479130217,0,0,0,0,0,0
2017-11-18 09:00:28.687105,12.92,45,46,0.75,0.2870473228,0,0,0,0,0,0
2017-11-18 09:00:28.687105,22.92,50,51,0.75,0.4583083383,0,0,0,0,0,0
2017-11-18 09:00:28.687105,43.92,51,51,0,0.8610076456,0,0,0,0,0,0
2017-11-18 09:00:28.687105,40.92,51,51,0,0.8021956479,0,0,0,0,0,0
2017-11-18 09:00:28.687105,37.92,51,50,-0.75,0.7433836503,0,0,0,0,0,0
2017-11-18 09:00:28.687105,6.92,42,39,-2.25,0.1647226851,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.08,37,31,-4.5,0.1372601999,0,0,0,0,0,0
2017-11-18 09:00:28.687105,29.08,30,30,0,0.9690103299,0,0,0,0,0,0
2017-11-18 09:00:28.687105,23.08,19,19,0,1.2140978432,0,0,0,0,0,0
2017-11-18 09:00:28.687105,24.08,19,19,0,1.2667017359,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,19,19,0,0.1094160968,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.92,19,19,0,0.1536033666,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,19,19,0,0.1094160968,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,19,19,0,0.1094160968,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,19,19,0,0.1094160968,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,26,26,0,0.0799692426,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,26,23,-2.25,0.0415224913,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,16,18,1.5,0.1299188007,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,35,38,2.25,0.030848329,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,38,38,0,0.0284135754,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,43,43,0,0.0251104394,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,43,45,1.5,0.0483608463,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,49,49,0,0.0424403183,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,49,0,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,49,0,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,49,0,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,47,-1.5,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.08,46,45,-0.75,0.0017387524,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,44,0,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,44,45,0.75,0.0245398773,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,47,47,0,0.0442459051,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,47,47,0,0.0229738354,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,49,0,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,49,49,0,0.3860436646,0,0,0,0,0,0
2017-11-18 09:00:28.687105,25.92,51,52,0.75,0.5081356597,0,0,0,0,0,0
2017-11-18 09:00:28.687105,26.92,53,53,0,0.5078287116,0,0,0,0,0,0
2017-11-18 09:00:28.687105,27.92,53,53,0,0.5266930768,0,0,0,0,0,0
2017-11-18 09:00:28.687105,31.92,53,55,1.5,0.6021505376,0,0,0,0,0,0
2017-11-18 09:00:28.687105,29.92,55,53,-1.5,0.5439011089,0,0,0,0,0,0
2017-11-18 09:00:28.687105,24.92,52,52,0,0.4791386272,0,0,0,0,0,0
2017-11-18 09:00:28.687105,7.92,52,52,0,0.152278408,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.92,52,52,0,0.1138242646,0,0,0,0,0,0
2017-11-18 09:00:28.687105,6.92,52,51,-0.75,0.1330513363,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.92,51,50,-0.75,0.1160556754,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.92,47,47,0,0.1259306531,0,0,0,0,0,0
2017-11-18 09:00:28.687105,5.92,47,46,-0.75,0.1259306531,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.92,46,46,0,0.0417300587,0,0,0,0,0,0
2017-11-18 09:00:28.687105,3.92,46,46,0,0.0851988698,0,0,0,0,0,0
2017-11-18 09:00:28.687105,4.92,46,45,-0.75,0.1069332754,0,0,0,0,0,0
2017-11-18 09:00:28.687105,6.92,45,45,0,0.1537436125,0,0,0,0,0,0
2017-11-18 09:00:28.687105,9.92,45,45,0,0.2203954677,0,0,0,0,0,0
2017-11-18 09:00:28.687105,9.92,45,45,0,0.2203954677,0,0,0,0,0,0
2017-11-18 09:00:28.687105,10.92,45,45,0,0.2426127527,0,0,0,0,0,0
2017-11-18 09:00:28.687105,10.92,45,44,-0.75,0.2426127527,0,0,0,0,0,0
2017-11-18 09:00:28.687105,4.92,44,44,0,0.1117927744,0,0,0,0,0,0
2017-11-18 09:00:28.687105,13.08,44,44,0,0.2972051806,0,0,0,0,0,0
2017-11-18 09:00:28.687105,14.08,44,43,-0.75,0.3199272893,0,0,0,0,0,0
2017-11-18 09:00:28.687105,11.08,42,42,0,0.263746727,0,0,0,0,0,0
2017-11-18 09:00:28.687105,10.08,42,42,0,0.2399428707,0,0,0,0,0,0
2017-11-18 09:00:28.687105,15.08,42,42,0,0.3589621519,0,0,0,0,0,0
2017-11-18 09:00:28.687105,14.08,42,42,0,0.3351582956,0,0,0,0,0,0
2017-11-18 09:00:28.687105,14.08,42,41,-0.75,0.3351582956,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.08,40,40,0,0.4268932767,0,0,0,0,0,0
2017-11-18 09:00:28.687105,24.08,40,40,0,0.6018495376,0,0,0,0,0,0
2017-11-18 09:00:28.687105,9.08,40,40,0,0.2269432642,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.08,44,46,1.5,0.0018177687,0,0,0,0,0,0
2017-11-18 09:00:28.687105,12.92,47,47,0,0.2748351415,0,0,0,0,0,0
2017-11-18 09:00:28.687105,15.92,47,48,0.75,0.3386513508,0,0,0,0,0,0
2017-11-18 09:00:28.687105,14.92,49,49,0,0.3044276678,0,0,0,0,0,0
2017-11-18 09:00:28.687105,14.92,50,50,0,0.2983403319,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,50,50,0,0.3783243351,0,0,0,0,0,0
2017-11-18 09:00:28.687105,19.92,50,51,0.75,0.3983203359,0,0,0,0,0,0
2017-11-18 09:00:28.687105,19.92,51,49,-1.5,0.3905116644,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,44,42,-1.5,0.4299022949,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,48,49,0.75,0.3940845657,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,37,36,-0.75,0.5112131856,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,36,35,-0.75,0.4976395446,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,29,29,0,0.5832471562,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,34,37,2.25,0.4975007351,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,37,37,0,0.4841934612,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,37,37,0,0.4841934612,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,37,37,0,0.4571737368,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,37,37,0,0.4841934612,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,35,35,0,0.5118537561,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,35,35,0,0.5118537561,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,28,29,0.75,0.604069975,0,0,0,0,0,0
2017-11-18 09:00:28.687105,17.92,27,25,-1.5,0.6634579785,0,0,0,0,0,0
2017-11-18 09:00:28.687105,15.92,25,25,0,0.6365453818,0,0,0,0,0,0
2017-11-18 09:00:28.687105,16.92,26,27,0.75,0.6505190311,0,0,0,0,0,0
2017-11-18 09:00:28.687105,15.92,29,29,0,0.548776284,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.92,29,29,0,0.0661840745,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,29,29,0,0.0372285419,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,29,29,0,0.0372285419,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,29,29,0,0.0372285419,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,29,27,-1.5,0.0372285419,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,22,22,0,0.0490686052,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,22,22,0,0.0490686052,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,22,22,0,0.0490686052,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,37,40,2.25,0.0291813024,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,40,40,0,0.0269932517,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,49,55,4.5,0.0220363191,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,66,67,0.75,0.0163611574,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,67,68,0.75,0.0161169975,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,81,84,2.25,0.0133316874,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,93,93,0,0.0116116547,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,93,93,0,0.0116116547,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,101,101,0,0.0106920107,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,101,101,0,0.0106920107,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,101,101,0,0.0106920107,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,101,101,0,0.0106920107,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,101,101,0,0.0106920107,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,94,90,-3,0.0114881396,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,84,84,0,0.0128556124,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,84,84,0,0.0128556124,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,1.08,78,75,-2.25,0.0138443789,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,20.92,73,73,0,0.2865360909,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,30.92,73,73,0,0.4235036296,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,31.92,71,70,-0.75,0.4495141529,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,30.92,68,68,0,0.4546390237,0,0,0,0,0,0
2017-11-18 09:00:28.687105,30.92,67,65,-1.5,0.4614236681,0,0,0,0,0,0
2017-11-18 09:00:28.687105,27.92,65,65,0,0.4294723889,0,0,0,0,0,0
2017-11-18 09:00:28.687105,24.92,64,63,-0.75,0.3893141697,0,0,0,0,0,0
2017-11-18 09:00:28.687105,21.92,63,63,0,0.3478812887,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,62,62,0,0.3051120787,0,0,0,0,0,0
2017-11-18 09:00:28.687105,15.92,61,61,0,0.2609408294,0,0,0,0,0,0
2017-11-18 09:00:28.687105,11.92,61,61,0,0.1953778069,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,61,61,0,0.0177020161,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,66,68,1.5,0.0315103772,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,70,70,0,0.0297100414,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,61,56,-3.75,0.0177020161,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,53,52,-0.75,0.0392378796,0,0,0,0,0,0
2017-11-18 09:00:28.687105,2.08,51,51,0,0.0407763184,0,0,0,0,0,0
2017-11-18 09:00:28.687105,21.08,20,7,-9.75,1.0534732634,0,0,0,0,0,0
2017-11-18 09:00:28.687105,55.08,6,8,1.5,9.1647254576,0,0,0,1,1,0.25
2017-11-18 09:00:28.687105,20.08,16,16,0,1.2542161149,0,0,0,0,0,0
2017-11-18 09:00:28.687105,3.08,25,31,4.5,0.1231507397,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,45,49,3,0.0239946679,0,0,0,0,0,0
2017-11-18 09:00:28.687105,0.08,61,69,6,0.0013112604,0,0,0,0,0,0
2017-11-18 09:00:28.687105,18.92,78,87,6.75,0.2425330086,1,0,0,0,1,0.25
2017-11-18 09:00:28.687105,51.92,102,91,-8.25,0.5089697089,1,0,0,0,0,0.25
2017-11-18 09:00:28.687105,17.92,61,61,0,0.2937223406,0,0,0,0,0,0
2017-11-18 09:00:28.687105,1.08,60,56,-3,0.0179970005,0,0,0,0,0,0
